,계약년,주소,단지명,전용면적(㎡),면적라벨,거래금액(만원),m2당금액(만원)
376,2012,경기도 일산동 1077,후곡마을(건영15),84,3.0,31025,365
377,2012,경기도 일산동 1086,후곡마을(동아16),48,1.0,15633,319
378,2012,경기도 일산동 1086,후곡마을(동아16),71,2.0,24842,347
379,2012,경기도 일산동 1086,후곡마을(동아16),84,3.0,31483,371
380,2012,경기도 일산동 1086,후곡마을(코오롱),48,1.0,15234,311
381,2012,경기도 일산동 1086,후곡마을(코오롱),71,2.0,24725,346
382,2012,경기도 일산동 1086,후곡마을(코오롱),84,3.0,30657,361
383,2012,경기도 일산동 1087,후곡마을(태영17),101,3.0,36475,357
384,2012,경기도 일산동 1087,후곡마을(태영17),134,3.0,41933,311
385,2012,경기도 일산동 1090,후곡마을(현대18),59,1.0,16550,275
386,2012,경기도 일산동 1090,후곡마을(현대18),72,2.0,22176,306
387,2012,경기도 일산동 1090,후곡마을(현대18),84,3.0,28928,340
388,2012,경기도 일산동 1093,후곡마을(태영13),57,1.0,15271,264
389,2012,경기도 일산동 1093,후곡마을(태영13),72,2.0,23400,323
390,2012,경기도 일산동 1093,후곡마을(태영13),83,2.0,25231,300
391,2012,경기도 일산동 1101,후곡마을(청구),101,3.0,33062,326
392,2012,경기도 일산동 1101,후곡마을(청구),134,3.0,40300,298
393,2012,경기도 일산동 1103,후곡마을(주공),59,1.0,16884,284
394,2012,경기도 일산동 1103,후곡마을(주공),68,2.0,19091,279
395,2012,경기도 일산동 1654,산들마을3단지,84,3.0,26414,311
396,2012,경기도 일산동 1654,산들마을3단지,116,3.0,31377,268
397,2012,경기도 일산동 1654,산들마을3단지,134,3.0,38316,283
398,2012,경기도 일산동 1655,일신휴먼빌(1655),70,2.0,19893,279
399,2012,경기도 일산동 1655,일신휴먼빌(1655),84,3.0,22198,260
400,2012,경기도 일산동 1670,산들마을5단지,84,3.0,25472,299
401,2012,경기도 일산동 1686,산들마을,84,3.0,23408,275
402,2012,경기도 일산동 1687,일신건영2차,84,3.0,23504,276
403,2012,경기도 일산동 1694,동문,59,1.0,13300,223
404,2012,경기도 일산동 1694,동문,84,3.0,18338,215
405,2012,경기도 일산동 1735,미주(19-8),51,1.0,9200,178
406,2012,경기도 일산동 1735,미주(19-8),57,1.0,10025,173
407,2012,경기도 일산동 1818,신영,45,1.0,9500,209
408,2012,경기도 일산동 1818,신영,51,1.0,10000,194
409,2012,경기도 일산동 1876,일산삼성,59,1.0,16240,270
410,2012,경기도 일산동 1876,일산삼성,84,3.0,21125,248
411,2012,경기도 일산동 1876,일산삼성,167,3.0,38250,228
412,2012,경기도 일산동 1978,미주7,71,2.0,13000,183
413,2012,경기도 일산동 1978,미주7,80,2.0,14900,186
414,2012,경기도 일산동 1978,미주7,84,3.0,15400,182
415,2012,경기도 일산동 1997,주은1,59,1.0,13134,220
416,2012,경기도 일산동 1997,주은1,79,2.0,15500,194
417,2012,경기도 일산동 1997,주은1,84,3.0,18662,219
418,2012,경기도 일산동 1998,미주8,59,1.0,11000,184
419,2012,경기도 일산동 1998,미주8,84,3.0,15300,181
420,2012,경기도 일산동 2019,에이스11차,59,1.0,13287,221
421,2012,경기도 일산동 2019,에이스11차,84,3.0,18880,222
422,2012,경기도 일산동 2041,에이스10차,59,1.0,13217,220
423,2012,경기도 일산동 2041,에이스10차,84,3.0,19075,224
424,2012,경기도 일산동 2041,에이스10차,105,3.0,21550,203
425,2012,경기도 일산동 2041,에이스10차,120,3.0,25733,212
426,2012,경기도 일산동 2084,풍원,84,3.0,16250,190
427,2012,경기도 일산동 2120,일신삼익,59,1.0,17245,287
428,2012,경기도 일산동 2120,일신삼익,84,3.0,21206,249
429,2012,경기도 일산동 2120,일신삼익,134,3.0,31000,230
430,2012,경기도 일산동 2121,신원2,84,3.0,24500,288
431,2012,경기도 일산동 2121,신원2,117,3.0,31750,269
432,2012,경기도 일산동 2125,신원1,84,3.0,22600,265
433,2012,경기도 일산동 2125,신원1,117,3.0,28500,241
434,2012,경기도 일산동 2140,유진스웰,103,3.0,43666,422
435,2012,경기도 일산동 576-20,일산메가씨티,23,1.0,5900,248
436,2012,경기도 일산동 576-20,일산메가씨티,29,1.0,6902,229
437,2012,경기도 일산동 576-20,일산메가씨티,44,1.0,10425,236
438,2012,경기도 일산동 576-4,일산쌍용,48,1.0,12000,246
439,2012,경기도 일산동 576-4,일산쌍용,59,1.0,14937,249
440,2012,경기도 일산동 576-4,일산쌍용,84,3.0,19037,223
441,2012,경기도 일산동 583-66,일산에이스(9차),59,1.0,12680,213
442,2012,경기도 일산동 583-66,일산에이스(9차),84,3.0,17650,207
443,2012,경기도 일산동 583-66,일산에이스(9차),131,3.0,22500,171
444,2012,경기도 일산동 587-1,삼남,54,1.0,11916,216
445,2012,경기도 일산동 587-2,일산중앙가든,45,1.0,9900,217
446,2012,경기도 일산동 587-5,세인,55,1.0,12600,228
447,2012,경기도 일산동 587-7,미주6차,66,2.0,10000,149
448,2012,경기도 일산동 587-7,미주6차,73,2.0,14900,202
449,2012,경기도 일산동 600,일산3차현대홈타운,55,1.0,18042,323
450,2012,경기도 일산동 600,일산3차현대홈타운,80,2.0,22100,275
451,2012,경기도 일산동 600,일산3차현대홈타운,112,3.0,31000,274
452,2012,경기도 일산동 600-32,일산동문(600-32),59,1.0,15420,256
453,2012,경기도 일산동 600-32,일산동문(600-32),84,3.0,19440,228
454,2012,경기도 일산동 645,일산1차현대홈타운,59,1.0,19108,317
455,2012,경기도 일산동 645,일산1차현대홈타운,84,3.0,20755,243
456,2012,경기도 일산동 651-1,일산2차현대홈타운,55,1.0,20005,358
457,2012,경기도 일산동 651-1,일산2차현대홈타운,80,2.0,23692,295
458,2012,경기도 일산동 954,태영(954),84,3.0,23575,277
459,2012,경기도 일산동 955-10,월드메르디앙일산주상복합,44,1.0,12309,277
460,2012,경기도 일산동 955-10,월드메르디앙일산주상복합,59,1.0,16045,267
461,2012,경기도 일산동 955-2,일산동양(955-2),59,1.0,19250,320
462,2012,경기도 일산동 955-2,일산동양(955-2),84,3.0,22974,269
463,2012,경기도 일산동 957-3,풍원리빙프라자,140,3.0,19000,135
464,2012,경기도 일산동 960-6,일산동문(2),58,1.0,14492,245
465,2012,경기도 일산동 960-6,일산동문(2),59,1.0,14175,238
466,2012,경기도 일산동 960-6,일산동문(2),84,3.0,18788,220
467,2012,경기도 일산동 960-6,일산동문(2),134,3.0,28000,208
468,2012,경기도 일산동 973-31,일산동문(3),58,1.0,14521,245
469,2012,경기도 일산동 973-31,일산동문(3),84,3.0,19287,226
470,2012,경기도 장항동 875,호수마을(럭키),134,3.0,47277,349
471,2012,경기도 장항동 875,호수마을(롯데),99,3.0,48000,480
472,2012,경기도 장항동 875,호수마을(롯데),134,3.0,52500,388
473,2012,경기도 장항동 877,호수마을(삼환),132,3.0,44586,336
474,2012,경기도 장항동 877,호수마을(유원),101,3.0,38750,380
475,2012,경기도 장항동 877,호수마을(유원),132,3.0,47200,356
476,2012,경기도 장항동 881,호수마을(현대),59,1.0,22313,371
477,2012,경기도 장항동 881,호수마을(현대),70,2.0,29270,416
478,2012,경기도 장항동 881,호수마을(현대),84,3.0,36918,434
479,2012,경기도 장항동 883,호수마을(청구),49,1.0,21302,426
480,2012,경기도 장항동 883,호수마을(청구),67,2.0,30840,454
481,2012,경기도 장항동 883,호수마을(청구),84,3.0,38788,456
482,2012,경기도 장항동 902,호수마을(대우),54,1.0,18165,333
483,2012,경기도 장항동 902,호수마을(대우),70,2.0,23425,330
484,2012,경기도 장항동 902,호수마을(대우),84,3.0,31750,373
485,2012,경기도 주교동 16-4,산장,57,1.0,13300,229
486,2012,경기도 주교동 1633,우인아크리움빌,84,3.0,21516,254
487,2012,경기도 주교동 272-1,윤창,44,1.0,13000,289
488,2012,경기도 주교동 273-1,예중파크뷰,84,3.0,18200,215
489,2012,경기도 주교동 313-1,서초,59,1.0,14000,235
490,2012,경기도 주교동 313-1,서초,84,3.0,18600,218
491,2012,경기도 주교동 350-1,벽산,59,1.0,15975,266
492,2012,경기도 주교동 350-1,벽산,84,3.0,18450,217
493,2012,경기도 주교동 350-1,벽산,114,3.0,26250,228
494,2012,경기도 주교동 552-1,은하,50,1.0,12500,249
495,2012,경기도 주교동 552-1,은하,51,1.0,12000,234
496,2012,경기도 주교동 554-1,영흥,38,1.0,9900,256
497,2012,경기도 주교동 555,루미아트,84,3.0,21278,250
498,2012,경기도 주교동 561-1,삼림(561-1),47,1.0,10883,229
499,2012,경기도 주교동 563,미도,51,1.0,10000,194
500,2012,경기도 주교동 563-4,장미3,47,1.0,12380,259
501,2012,경기도 주교동 565,평화,65,2.0,13500,204
502,2012,경기도 주교동 565,평화,68,2.0,13500,195
503,2012,경기도 주교동 568-6,미광,51,1.0,12900,249
504,2012,경기도 주교동 570,임창(570),60,2.0,12800,210
505,2012,경기도 주교동 570,임창(570),62,2.0,12833,203
506,2012,경기도 주교동 572,신성(572),48,1.0,10400,212
507,2012,경기도 주교동 574-1,대영,64,2.0,12300,191
508,2012,경기도 주교동 580-11,동원(580-11),52,1.0,10000,188
509,2012,경기도 주교동 585-21,거보플러스-4,41,1.0,7000,167
510,2012,경기도 주교동 585-6,거보플러스(585-6),41,1.0,9500,229
511,2012,경기도 주교동 587-3,나라블루팰리스,39,1.0,10900,274
512,2012,경기도 주교동 596,동원(596),56,1.0,10500,185
513,2012,경기도 주교동 602-15,신정베스트빌,48,1.0,13300,272
514,2012,경기도 주교동 609-1,삼혜그린뷰,84,3.0,17500,207
515,2012,경기도 주교동 615,대동피렌체주상복합,84,3.0,19800,232
516,2012,경기도 주교동 616,장미2,58,1.0,10700,182
517,2012,경기도 주교동 620-5,세창짜임,76,2.0,19500,254
518,2012,경기도 주교동 620-5,세창짜임,84,3.0,21500,253
519,2012,경기도 주교동 620-5,세창짜임,92,3.0,22403,242
520,2012,경기도 주엽동 1,문촌마을(우성)1,50,1.0,15461,305
521,2012,경기도 주엽동 1,문촌마을(우성)1,69,2.0,23411,338
522,2012,경기도 주엽동 1,문촌마을(우성)1,84,3.0,28077,330
523,2012,경기도 주엽동 101,강선마을(두산),59,1.0,21945,366
524,2012,경기도 주엽동 101,강선마을(두산),69,2.0,29681,429
525,2012,경기도 주엽동 101,강선마을(두산),84,3.0,41350,487
526,2012,경기도 주엽동 117,문촌마을(뉴삼익),58,1.0,23282,400
527,2012,경기도 주엽동 117,문촌마을(뉴삼익),67,2.0,31790,471
528,2012,경기도 주엽동 117,문촌마을(뉴삼익),84,3.0,35044,416
529,2012,경기도 주엽동 12,문촌마을(동아)8단지,59,1.0,19581,328
530,2012,경기도 주엽동 12,문촌마을(동아)8단지,71,2.0,24105,336
531,2012,경기도 주엽동 12,문촌마을(동아)8단지,84,3.0,31937,375
532,2012,경기도 주엽동 120,문촌마을(신안),101,3.0,46500,455
533,2012,경기도 주엽동 120,문촌마을(신안),117,3.0,50000,423
534,2012,경기도 주엽동 120,문촌마을(신안),134,3.0,62500,463
535,2012,경기도 주엽동 126,문촌마을(신우),59,1.0,22550,375
536,2012,경기도 주엽동 126,문촌마을(신우),73,2.0,27950,382
537,2012,경기도 주엽동 126,문촌마을(신우),84,3.0,34933,410
538,2012,경기도 주엽동 126,문촌마을(신우),126,3.0,44000,347
539,2012,경기도 주엽동 126,문촌마을(신우),150,3.0,51500,341
540,2012,경기도 주엽동 128,문촌마을(대원),101,3.0,41166,404
541,2012,경기도 주엽동 133,문촌마을(세경14),33,1.0,11196,329
542,2012,경기도 주엽동 133,문촌마을(세경14),49,1.0,15856,318
543,2012,경기도 주엽동 135,문촌마을부영,40,1.0,13109,325
544,2012,경기도 주엽동 135,문촌마을부영,49,1.0,16762,336
545,2012,경기도 주엽동 136,문촌마을(대우),58,1.0,19500,332
546,2012,경기도 주엽동 136,문촌마을(대우),74,2.0,23500,315
547,2012,경기도 주엽동 138,문촌마을(유승),57,1.0,16975,294
548,2012,경기도 주엽동 138,문촌마을(유승),77,2.0,21670,278
549,2012,경기도 주엽동 14,문촌마을(주공)7,42,1.0,14330,334
550,2012,경기도 주엽동 14,문촌마을(주공)7,49,1.0,15606,313
551,2012,경기도 주엽동 15,문촌마을(건영),59,1.0,19371,323
552,2012,경기도 주엽동 15,문촌마을(건영),84,3.0,25957,305
553,2012,경기도 주엽동 17,문촌마을(동부),59,1.0,18933,316
554,2012,경기도 주엽동 17,문촌마을(동부),73,2.0,23170,313
555,2012,경기도 주엽동 23,문촌마을(주공)9,42,1.0,16559,386
556,2012,경기도 주엽동 23,문촌마을(주공)9,49,1.0,17695,355
557,2012,경기도 주엽동 29,문촌마을(삼익),100,3.0,38595,382
558,2012,경기도 주엽동 29,문촌마을(삼익),130,3.0,43400,332
559,2012,경기도 주엽동 32,문촌마을(우성)3,101,3.0,40063,392
560,2012,경기도 주엽동 32,문촌마을(우성)3,134,3.0,56250,416
561,2012,경기도 주엽동 32,문촌마을(우성)3,163,3.0,56500,346
562,2012,경기도 주엽동 32,문촌마을(우성)3,197,3.0,65000,329
563,2012,경기도 주엽동 36,강선마을(대우),101,3.0,35375,346
564,2012,경기도 주엽동 36,강선마을(대우),131,3.0,48500,368
565,2012,경기도 주엽동 36,강선마을(벽산),101,3.0,33200,325
566,2012,경기도 주엽동 36,강선마을(벽산),131,3.0,48833,371
567,2012,경기도 주엽동 36,강선마을(벽산),160,3.0,50100,311
568,2012,경기도 주엽동 38,강선마을(경남),101,3.0,36100,353
569,2012,경기도 주엽동 38,강선마을(경남),129,3.0,40491,313
570,2012,경기도 주엽동 38,강선마을(경남),164,3.0,52625,318
571,2012,경기도 주엽동 43,강선마을(한신),52,1.0,15483,293
572,2012,경기도 주엽동 43,강선마을(한신),69,2.0,22243,321
573,2012,경기도 주엽동 43,강선마을(한신),84,3.0,28500,335
574,2012,경기도 주엽동 46,강선마을(동신),59,1.0,19450,326
575,2012,경기도 주엽동 46,강선마을(동신),73,2.0,23227,313
576,2012,경기도 주엽동 46,강선마을(동신),84,3.0,28600,337
577,2012,경기도 주엽동 49,강선마을(건영),132,3.0,43372,327
578,2012,경기도 주엽동 49,강선마을(건영),147,3.0,42400,286
579,2012,경기도 주엽동 49,강선마을(동부),99,3.0,37166,371
580,2012,경기도 주엽동 49,강선마을(동부),133,3.0,42125,314
581,2012,경기도 주엽동 5,문촌마을(라이프),99,3.0,36750,368
582,2012,경기도 주엽동 5,문촌마을(라이프),127,3.0,46150,362
583,2012,경기도 주엽동 5,문촌마을(라이프),171,3.0,48400,281
584,2012,경기도 주엽동 50,강선마을(금호),101,3.0,44300,435
585,2012,경기도 주엽동 50,강선마을(금호),134,3.0,48266,358
586,2012,경기도 주엽동 50,강선마을(금호),164,3.0,58600,355
587,2012,경기도 주엽동 50,강선마을(한양),134,3.0,47900,354
588,2012,경기도 주엽동 6,문촌마을(쌍용),113,3.0,41650,367
589,2012,경기도 주엽동 6,문촌마을(쌍용),134,3.0,44825,333
590,2012,경기도 주엽동 6,문촌마을(한일),130,3.0,40000,306
591,2012,경기도 주엽동 60,강선마을(화성),57,1.0,17267,301
592,2012,경기도 주엽동 60,강선마을(화성),69,2.0,23231,331
593,2012,경기도 주엽동 60,강선마을(화성),84,3.0,34950,411
594,2012,경기도 주엽동 63,강선마을(럭키),60,2.0,22500,374
595,2012,경기도 주엽동 63,강선마을(럭키),71,2.0,25329,356
596,2012,경기도 주엽동 63,강선마을(럭키),84,3.0,30800,362
597,2012,경기도 주엽동 63,강선마을(롯데),60,2.0,21950,365
598,2012,경기도 주엽동 63,강선마을(롯데),71,2.0,26405,371
599,2012,경기도 주엽동 63,강선마을(롯데),84,3.0,32083,377
600,2012,경기도 주엽동 65,강선마을(삼환),58,1.0,23425,399
601,2012,경기도 주엽동 65,강선마을(삼환),71,2.0,27566,387
602,2012,경기도 주엽동 65,강선마을(삼환),84,3.0,41400,488
603,2012,경기도 주엽동 65,강선마을(유원),58,1.0,24244,413
604,2012,경기도 주엽동 65,강선마을(유원),71,2.0,27656,388
605,2012,경기도 주엽동 65,강선마을(유원),84,3.0,36400,430
606,2012,경기도 주엽동 73,강선마을태영,41,1.0,12895,307
607,2012,경기도 주엽동 75,강선마을한양,41,1.0,12450,301
608,2012,경기도 주엽동 8,문촌마을(기산쌍용),59,1.0,18329,306
609,2012,경기도 주엽동 8,문촌마을(기산쌍용),70,2.0,23261,331
610,2012,경기도 주엽동 8,문촌마을(기산쌍용),84,3.0,29650,349
611,2012,경기도 주엽동 81,강선마을뉴서울,40,1.0,12650,313
612,2012,경기도 주엽동 83,강선마을두진,44,1.0,12790,288
613,2012,경기도 주엽동 84,강선마을(보성),59,1.0,23983,400
614,2012,경기도 주엽동 84,강선마을(보성),70,2.0,28118,398
615,2012,경기도 주엽동 84,강선마을(보성),84,3.0,35864,423
616,2012,경기도 주엽동 86,강선마을(동문),57,1.0,21750,374
617,2012,경기도 주엽동 86,강선마을(동문),84,3.0,31666,375
618,2012,경기도 주엽동 90,강선마을(동성),47,1.0,16843,354
619,2012,경기도 주엽동 90,강선마을(동성),48,1.0,16583,339
620,2012,경기도 주엽동 90,강선마을(동성),84,3.0,31572,371
621,2012,경기도 주엽동 98,강선마을(우성),101,3.0,39000,383
622,2012,경기도 주엽동 98,강선마을(우성),125,3.0,58357,465
623,2012,경기도 주엽동 98,강선마을(우성),134,3.0,60350,447
624,2012,경기도 중산동 1554-2,중산마을3단지(일신),59,1.0,15778,263
625,2012,경기도 중산동 1555,중산마을1단지(두산),37,1.0,10639,284
626,2012,경기도 중산동 1555,중산마을1단지(두산),59,1.0,16017,266
627,2012,경기도 중산동 1556,중산마을2(코오롱),49,1.0,12987,260
