,도로명,아파트이름,전용면적,평균 거래금액,거래연도,위도,경도
7936,경기도 성석동 1077,청원네이처빌,79,20250,2019,37.7133011,126.7927670
7937,경기도 식사동 1474,SKVIEW,84,31022,2019,37.6703987,126.8074445
7938,경기도 식사동 1474,SKVIEW,121,36330,2019,37.6703987,126.8074445
7939,경기도 식사동 1487,위시티일산자이1단지,84,42541,2019,37.6834574,126.8119521
7940,경기도 식사동 1487,위시티일산자이1단지,133,53416,2019,37.6834574,126.8119521
7941,경기도 식사동 1487,위시티일산자이1단지,134,54505,2019,37.6834574,126.8119521
7942,경기도 식사동 1487,위시티일산자이1단지,137,53835,2019,37.6834574,126.8119521
7943,경기도 식사동 1487,위시티일산자이1단지,162,59842,2019,37.6834574,126.8119521
7944,경기도 식사동 1498,위시티일산자이2단지,108,50930,2019,37.6826900,126.8162022
7945,경기도 식사동 1498,위시티일산자이2단지,115,50333,2019,37.6826900,126.8162022
7946,경기도 식사동 1498,위시티일산자이2단지,123,49810,2019,37.6826900,126.8162022
7947,경기도 식사동 1498,위시티일산자이2단지,130,52740,2019,37.6826900,126.8162022
7948,경기도 식사동 1498,위시티일산자이2단지,134,54582,2019,37.6826900,126.8162022
7949,경기도 식사동 1498,위시티일산자이2단지,162,60106,2019,37.6826900,126.8162022
7950,경기도 식사동 1498,위시티일산자이2단지,163,69250,2019,37.6826900,126.8162022
7951,경기도 식사동 1498,위시티일산자이2단지,209,86710,2019,37.6826900,126.8162022
7952,경기도 식사동 1498,위시티일산자이2단지,238,91500,2019,37.6826900,126.8162022
7953,경기도 식사동 1504,위시티일산자이4단지,108,53388,2019,37.6794978,126.8151585
7954,경기도 식사동 1504,위시티일산자이4단지,133,58350,2019,37.6794978,126.8151585
7955,경기도 식사동 1504,위시티일산자이4단지,134,61555,2019,37.6794978,126.8151585
7956,경기도 식사동 1504,위시티일산자이4단지,137,62940,2019,37.6794978,126.8151585
7957,경기도 식사동 1504,위시티일산자이4단지,162,66935,2019,37.6794978,126.8151585
7958,경기도 식사동 1504,위시티일산자이4단지,176,76500,2019,37.6794978,126.8151585
7959,경기도 식사동 1504,위시티일산자이4단지,210,89125,2019,37.6794978,126.8151585
7960,경기도 식사동 1504,위시티일산자이4단지,240,120625,2019,37.6794978,126.8151585
7961,경기도 식사동 1510,위시티블루밍3단지,101,45030,2019,37.6814544,126.8099380
7962,경기도 식사동 1510,위시티블루밍3단지,122,46189,2019,37.6814544,126.8099380
7963,경기도 식사동 1510,위시티블루밍3단지,123,46790,2019,37.6814544,126.8099380
7964,경기도 식사동 1510,위시티블루밍3단지,145,53030,2019,37.6814544,126.8099380
7965,경기도 식사동 1510,위시티블루밍3단지,174,62140,2019,37.6814544,126.8099380
7966,경기도 식사동 1510,위시티블루밍3단지,218,112500,2019,37.6814544,126.8099380
7967,경기도 식사동 1529,위시티일산자이주상복합,115,43666,2019,37.6786681,126.8123617
7968,경기도 식사동 1529,위시티일산자이주상복합,117,43125,2019,37.6786681,126.8123617
7969,경기도 식사동 1529,위시티일산자이주상복합,142,51800,2019,37.6786681,126.8123617
7970,경기도 식사동 1533,위시티휴먼빌,116,39166,2019,37.6773245,126.8116043
7971,경기도 식사동 1533,위시티휴먼빌,117,38200,2019,37.6773245,126.8116043
7972,경기도 식사동 1565,위시티블루밍5단지,101,45892,2019,37.6753820,126.8116226
7973,경기도 식사동 1565,위시티블루밍5단지,122,54080,2019,37.6753820,126.8116226
7974,경기도 식사동 1565,위시티블루밍5단지,123,53592,2019,37.6753820,126.8116226
7975,경기도 식사동 1565,위시티블루밍5단지,154,60155,2019,37.6753820,126.8116226
7976,경기도 식사동 910,은행마을2(동문),84,25585,2019,37.6679631,126.8067481
7977,경기도 식사동 910,은행마을2(동문),128,30760,2019,37.6679631,126.8067481
7978,경기도 신원동 113,신원마을고양삼송아이파크,100,48464,2019,37.6682666,126.8847314
7979,경기도 신원동 113,신원마을고양삼송아이파크,116,52066,2019,37.6682666,126.8847314
7980,경기도 신원동 595,고양삼송동일스위트파크뷰7(1차),66,43900,2019,37.6666142,126.8837430
7981,경기도 신원동 595,고양삼송동일스위트파크뷰7(1차),76,47530,2019,37.6666142,126.8837430
7982,경기도 신원동 595,고양삼송동일스위트파크뷰7(1차),84,50318,2019,37.6666142,126.8837430
7983,경기도 신원동 609,신원마을1단지우남퍼스트빌,64,40926,2019,37.6689496,126.8898057
7984,경기도 신원동 609,신원마을1단지우남퍼스트빌,74,46060,2019,37.6689496,126.8898057
7985,경기도 신원동 609,신원마을1단지우남퍼스트빌,84,47522,2019,37.6689496,126.8898057
7986,경기도 신원동 609,신원마을1단지우남퍼스트빌,100,55000,2019,37.6689496,126.8898057
7987,경기도 신원동 609,신원마을1단지우남퍼스트빌,106,62900,2019,37.6689496,126.8898057
7988,경기도 신원동 609,신원마을1단지우남퍼스트빌,113,69250,2019,37.6689496,126.8898057
7989,경기도 신원동 609,신원마을1단지우남퍼스트빌,121,62000,2019,37.6689496,126.8898057
7990,경기도 신원동 653,삼송힐스테이트,74,44284,2019,37.6630019,126.8873805
7991,경기도 신원동 653,삼송힐스테이트,84,51669,2019,37.6630019,126.8873805
7992,경기도 신원동 654,신원마을5단지우림필유아파트,99,47366,2019,37.6642601,126.8864712
7993,경기도 신원동 654,신원마을5단지우림필유아파트,114,56000,2019,37.6642601,126.8864712
7994,경기도 신원동 658,A9블럭신원마을호반베르디움,84,44000,2019,37.6616321,126.8850065
7995,경기도 신원동 658,A9블럭신원마을호반베르디움,106,52900,2019,37.6616321,126.8850065
7996,경기도 신원동 658,A9블럭신원마을호반베르디움,108,50550,2019,37.6616321,126.8850065
7997,경기도 신원동 658,A9블럭신원마을호반베르디움,109,48620,2019,37.6616321,126.8850065
7998,경기도 신원동 661,삼송10단지동일스위트2차,66,42350,2019,37.6599935,126.8864760
7999,경기도 신원동 661,삼송10단지동일스위트2차,76,40500,2019,37.6599935,126.8864760
8000,경기도 원흥동 619,삼송3차아이파크,84,55770,2019,37.6504143,126.8696849
8001,경기도 원흥동 630,삼송원흥역센트럴푸르지오,72,58000,2019,37.6490338,126.8764050
8002,경기도 원흥동 630,삼송원흥역센트럴푸르지오,84,48000,2019,37.6490338,126.8764050
8003,경기도 원흥동 630,삼송원흥역센트럴푸르지오,91,70500,2019,37.6490338,126.8764050
8004,경기도 원흥동 670,삼송리슈빌센트럴파크,75,51793,2019,37.6521252,126.8808667
8005,경기도 원흥동 670,삼송리슈빌센트럴파크,84,54364,2019,37.6521252,126.8808667
8006,경기도 일산동 1040,후곡마을(대우),59,23400,2019,37.6834436,126.7628173
8007,경기도 일산동 1040,후곡마을(대우),70,28257,2019,37.6834436,126.7628173
8008,경기도 일산동 1040,후곡마을(대우),84,30460,2019,37.6834436,126.7628173
8009,경기도 일산동 1040,후곡마을(벽산),59,20490,2019,37.6834436,126.7628173
8010,경기도 일산동 1040,후곡마을(벽산),70,26666,2019,37.6834436,126.7628173
8011,경기도 일산동 1040,후곡마을(벽산),84,31500,2019,37.6834436,126.7628173
8012,경기도 일산동 1046,후곡마을(대창),53,20193,2019,37.6823471,126.7644754
8013,경기도 일산동 1046,후곡마을(대창),71,30025,2019,37.6823471,126.7644754
8014,경기도 일산동 1046,후곡마을(대창),84,34358,2019,37.6823471,126.7644754
8015,경기도 일산동 1046,후곡마을(동양),53,21100,2019,37.6823471,126.7644754
8016,경기도 일산동 1046,후곡마을(동양),71,28900,2019,37.6823471,126.7644754
8017,경기도 일산동 1046,후곡마을(동양),84,33465,2019,37.6823471,126.7644754
8018,경기도 일산동 1048,후곡마을(영풍),101,38600,2019,37.6809238,126.7632221
8019,경기도 일산동 1048,후곡마을(영풍),128,47187,2019,37.6809238,126.7632221
8020,경기도 일산동 1048,후곡마을(영풍),157,50750,2019,37.6809238,126.7632221
8021,경기도 일산동 1048,후곡마을(한진),101,39966,2019,37.6809238,126.7632221
8022,경기도 일산동 1048,후곡마을(한진),128,47325,2019,37.6809238,126.7632221
8023,경기도 일산동 1048,후곡마을(한진),157,49600,2019,37.6809238,126.7632221
8024,경기도 일산동 1050,후곡마을(건영6),50,19514,2019,37.6817098,126.7611689
8025,경기도 일산동 1050,후곡마을(건영6),72,26750,2019,37.6817098,126.7611689
8026,경기도 일산동 1050,후곡마을(건영6),84,32442,2019,37.6817098,126.7611689
8027,경기도 일산동 1050,후곡마을(동부),51,18714,2019,37.6817098,126.7611689
8028,경기도 일산동 1050,후곡마을(동부),65,25233,2019,37.6817098,126.7611689
8029,경기도 일산동 1050,후곡마을(동부),84,32000,2019,37.6817098,126.7611689
8030,경기도 일산동 1055,후곡마을(동성),59,21260,2019,37.6799171,126.7599314
8031,경기도 일산동 1055,후곡마을(동성),69,29272,2019,37.6799171,126.7599314
8032,경기도 일산동 1055,후곡마을(동성),84,32710,2019,37.6799171,126.7599314
8033,경기도 일산동 1057,후곡마을(동신),101,44475,2019,37.6789513,126.7618778
8034,경기도 일산동 1057,후곡마을(동신),116,47587,2019,37.6789513,126.7618778
8035,경기도 일산동 1057,후곡마을(동신),134,51541,2019,37.6789513,126.7618778
8036,경기도 일산동 1057,후곡마을(동신),164,54750,2019,37.6789513,126.7618778
8037,경기도 일산동 1058,후곡마을(럭키),49,21775,2019,37.6777381,126.7644343
8038,경기도 일산동 1058,후곡마을(럭키),72,35685,2019,37.6777381,126.7644343
8039,경기도 일산동 1058,후곡마을(럭키),84,47777,2019,37.6777381,126.7644343
8040,경기도 일산동 1058,후곡마을(롯데),51,21663,2019,37.6777381,126.7644343
8041,경기도 일산동 1058,후곡마을(롯데),70,36507,2019,37.6777381,126.7644343
8042,경기도 일산동 1058,후곡마을(롯데),84,45704,2019,37.6777381,126.7644343
8043,경기도 일산동 1066,후곡마을(금호),41,18694,2019,37.6798558,126.7658991
8044,경기도 일산동 1066,후곡마을(금호),83,39605,2019,37.6798558,126.7658991
8045,경기도 일산동 1066,후곡마을(한양),41,19242,2019,37.6798558,126.7658991
8046,경기도 일산동 1066,후곡마을(한양),84,41953,2019,37.6798558,126.7658991
8047,경기도 일산동 1069,후곡마을(현대3),101,46300,2019,37.6812790,126.7671605
8048,경기도 일산동 1069,후곡마을(현대3),133,52000,2019,37.6812790,126.7671605
8049,경기도 일산동 1069,후곡마을(현대3),170,56416,2019,37.6812790,126.7671605
8050,경기도 일산동 1074,후곡마을(동아10),101,50700,2019,37.6801026,126.7698538
8051,경기도 일산동 1074,후곡마을(동아10),130,53888,2019,37.6801026,126.7698538
8052,경기도 일산동 1074,후곡마을(동아10),158,46500,2019,37.6801026,126.7698538
8053,경기도 일산동 1074,후곡마을(서안),130,52600,2019,37.6801026,126.7698538
8054,경기도 일산동 1074,후곡마을(서안),158,60000,2019,37.6801026,126.7698538
8055,경기도 일산동 1074,후곡마을(임광),101,48900,2019,37.6801026,126.7698538
8056,경기도 일산동 1074,후곡마을(임광),130,50750,2019,37.6801026,126.7698538
8057,경기도 일산동 1077,후곡마을(건영15),58,28131,2019,37.6784790,126.7690529
8058,경기도 일산동 1077,후곡마을(건영15),70,36023,2019,37.6784790,126.7690529
8059,경기도 일산동 1077,후곡마을(건영15),84,43242,2019,37.6784790,126.7690529
8060,경기도 일산동 1086,후곡마을(동아16),48,22186,2019,37.6763648,126.7675902
8061,경기도 일산동 1086,후곡마을(동아16),71,32854,2019,37.6763648,126.7675902
8062,경기도 일산동 1086,후곡마을(동아16),84,44180,2019,37.6763648,126.7675902
8063,경기도 일산동 1086,후곡마을(코오롱),48,22550,2019,37.6763648,126.7675902
8064,경기도 일산동 1086,후곡마을(코오롱),71,32954,2019,37.6763648,126.7675902
8065,경기도 일산동 1086,후곡마을(코오롱),84,41911,2019,37.6763648,126.7675902
8066,경기도 일산동 1087,후곡마을(태영17),101,40744,2019,37.6752624,126.7703695
8067,경기도 일산동 1087,후곡마을(태영17),134,47029,2019,37.6752624,126.7703695
8068,경기도 일산동 1090,후곡마을(현대18),59,21983,2019,37.6744239,126.7725197
8069,경기도 일산동 1090,후곡마을(현대18),72,28676,2019,37.6744239,126.7725197
8070,경기도 일산동 1090,후곡마을(현대18),84,34720,2019,37.6744239,126.7725197
8071,경기도 일산동 1093,후곡마을(태영13),57,20914,2019,37.6760780,126.7734575
8072,경기도 일산동 1093,후곡마을(태영13),72,27025,2019,37.6760780,126.7734575
8073,경기도 일산동 1093,후곡마을(태영13),83,33400,2019,37.6760780,126.7734575
8074,경기도 일산동 1101,후곡마을(청구),101,45923,2019,37.6771953,126.7717292
8075,경기도 일산동 1101,후곡마을(청구),134,50590,2019,37.6771953,126.7717292
8076,경기도 일산동 1103,후곡마을(주공),59,23363,2019,37.6787694,126.7727241
8077,경기도 일산동 1103,후곡마을(주공),68,26113,2019,37.6787694,126.7727241
8078,경기도 일산동 1654,산들마을3단지,84,29475,2019,37.6816045,126.7769853
8079,경기도 일산동 1654,산들마을3단지,116,33620,2019,37.6816045,126.7769853
8080,경기도 일산동 1654,산들마을3단지,134,38037,2019,37.6816045,126.7769853
8081,경기도 일산동 1655,일신휴먼빌(1655),70,24440,2019,37.6878950,126.7661511
8082,경기도 일산동 1655,일신휴먼빌(1655),84,26147,2019,37.6878950,126.7661511
8083,경기도 일산동 1670,산들마을5단지,84,28278,2019,37.6816057,126.7754090
8084,경기도 일산동 1686,산들마을,84,27106,2019,37.6837537,126.7769527
8085,경기도 일산동 1687,일신건영2차,84,25988,2019,37.6877684,126.7638665
8086,경기도 일산동 1694,동문,59,16578,2019,37.6893955,126.7659571
8087,경기도 일산동 1694,동문,84,21016,2019,37.6893955,126.7659571
8088,경기도 일산동 1735,미주(19-8),57,11762,2019,37.6913640,126.7750689
8089,경기도 일산동 1818,신영,42,10000,2019,37.6896299,126.7744287
8090,경기도 일산동 1818,신영,45,10000,2019,37.6896299,126.7744287
8091,경기도 일산동 1818,신영,48,10350,2019,37.6896299,126.7744287
8092,경기도 일산동 1833,일산동원(23-55),41,10400,2019,37.6892783,126.7752802
8093,경기도 일산동 1876,일산삼성,59,19900,2019,37.6902943,126.7759102
8094,경기도 일산동 1876,일산삼성,84,22500,2019,37.6902943,126.7759102
8095,경기도 일산동 1876,일산삼성,124,28000,2019,37.6902943,126.7759102
8096,경기도 일산동 1876,일산삼성,167,30000,2019,37.6902943,126.7759102
8097,경기도 일산동 1945-1,푸르지오,51,20125,2019,37.6905186,126.7731093
8098,경기도 일산동 1945-1,푸르지오,59,24937,2019,37.6905186,126.7731093
8099,경기도 일산동 1945-1,푸르지오,82,29000,2019,37.6905186,126.7731093
8100,경기도 일산동 1945-1,푸르지오,84,29263,2019,37.6905186,126.7731093
8101,경기도 일산동 1978,미주7,80,14500,2019,37.6900659,126.7725217
8102,경기도 일산동 1979,미주8(저층),79,15000,2019,37.6903602,126.7714142
8103,경기도 일산동 1979,미주8(저층),96,16375,2019,37.6903602,126.7714142
8104,경기도 일산동 1997,주은1,59,16250,2019,37.6907004,126.7711721
8105,경기도 일산동 1997,주은1,84,20725,2019,37.6907004,126.7711721
8106,경기도 일산동 1998,미주8,59,14000,2019,37.6899787,126.7708759
8107,경기도 일산동 1998,미주8,84,16783,2019,37.6899787,126.7708759
8108,경기도 일산동 2019,에이스11차,59,15750,2019,37.6895033,126.7683960
8109,경기도 일산동 2019,에이스11차,84,18820,2019,37.6895033,126.7683960
8110,경기도 일산동 2041,에이스10차,59,15657,2019,37.6902366,126.7692259
8111,경기도 일산동 2041,에이스10차,84,20112,2019,37.6902366,126.7692259
8112,경기도 일산동 2041,에이스10차,105,23750,2019,37.6902366,126.7692259
8113,경기도 일산동 2041,에이스10차,120,23700,2019,37.6902366,126.7692259
8114,경기도 일산동 2084,풍원,84,18625,2019,37.6913856,126.7711666
8115,경기도 일산동 2120,일신삼익,59,19972,2019,37.6887598,126.7637056
8116,경기도 일산동 2120,일신삼익,84,22843,2019,37.6887598,126.7637056
8117,경기도 일산동 2120,일신삼익,134,30310,2019,37.6887598,126.7637056
8118,경기도 일산동 2121,신원2,84,25250,2019,37.6877964,126.7626486
8119,경기도 일산동 2121,신원2,117,30737,2019,37.6877964,126.7626486
8120,경기도 일산동 2125,신원1,84,24600,2019,37.6885307,126.7622261
8121,경기도 일산동 2140,유진스웰,103,37850,2019,37.6851461,126.7670743
8122,경기도 일산동 2147,유진스웰2단지,84,38440,2019,37.6839103,126.7678049
8123,경기도 일산동 576-20,일산메가씨티,29,8450,2019,37.6854399,126.7751924
8124,경기도 일산동 576-4,일산쌍용,48,16000,2019,37.6867368,126.7762225
8125,경기도 일산동 576-4,일산쌍용,59,18500,2019,37.6867368,126.7762225
8126,경기도 일산동 576-4,일산쌍용,84,22961,2019,37.6867368,126.7762225
8127,경기도 일산동 583-66,일산에이스(9차),59,15250,2019,37.6891243,126.7765888
8128,경기도 일산동 583-66,일산에이스(9차),84,20000,2019,37.6891243,126.7765888
8129,경기도 일산동 583-66,일산에이스(9차),131,21750,2019,37.6891243,126.7765888
8130,경기도 일산동 587-1,삼남,54,11470,2019,37.6885421,126.7737665
8131,경기도 일산동 587-2,일산중앙가든,45,13600,2019,37.6872987,126.7732172
8132,경기도 일산동 587-5,세인,55,13600,2019,37.6877647,126.7742478
8133,경기도 일산동 587-7,미주6차,60,15700,2019,37.6870614,126.7738969
8134,경기도 일산동 587-7,미주6차,66,15300,2019,37.6870614,126.7738969
8135,경기도 일산동 587-7,미주6차,73,16175,2019,37.6870614,126.7738969
8136,경기도 일산동 587-7,미주6차,76,17500,2019,37.6870614,126.7738969
8137,경기도 일산동 600,일산3차현대홈타운,55,23400,2019,37.6881053,126.7715280
8138,경기도 일산동 600,일산3차현대홈타운,80,24943,2019,37.6881053,126.7715280
8139,경기도 일산동 600,일산3차현대홈타운,112,32900,2019,37.6881053,126.7715280
8140,경기도 일산동 600-32,일산동문(600-32),59,19375,2019,37.6885463,126.7701761
8141,경기도 일산동 600-32,일산동문(600-32),84,21742,2019,37.6885463,126.7701761
8142,경기도 일산동 600-32,일산동문(600-32),116,27000,2019,37.6885463,126.7701761
8143,경기도 일산동 600-32,일산동문(600-32),134,29700,2019,37.6885463,126.7701761
8144,경기도 일산동 645,일산1차현대홈타운,59,22600,2019,37.6845392,126.7729298
8145,경기도 일산동 645,일산1차현대홈타운,84,25777,2019,37.6845392,126.7729298
8146,경기도 일산동 651-1,일산2차현대홈타운,55,25100,2019,37.6831016,126.7733983
8147,경기도 일산동 651-1,일산2차현대홈타운,80,28868,2019,37.6831016,126.7733983
8148,경기도 일산동 651-1,일산2차현대홈타운,110,36000,2019,37.6831016,126.7733983
8149,경기도 일산동 651-1,일산2차현대홈타운,127,37000,2019,37.6831016,126.7733983
8150,경기도 일산동 651-1,일산2차현대홈타운,131,37566,2019,37.6831016,126.7733983
8151,경기도 일산동 655-15,대우이안(655-15),84,30000,2019,37.6838854,126.7685649
8152,경기도 일산동 954,태영(954),84,30648,2019,37.6851180,126.7660354
8153,경기도 일산동 955-10,월드메르디앙일산주상복합,44,14450,2019,37.6847741,126.7679842
8154,경기도 일산동 955-10,월드메르디앙일산주상복합,59,19100,2019,37.6847741,126.7679842
8155,경기도 일산동 955-2,일산동양(955-2),59,25290,2019,37.6858631,126.7682891
8156,경기도 일산동 955-2,일산동양(955-2),84,28541,2019,37.6858631,126.7682891
8157,경기도 일산동 960-6,일산동문(2),58,18400,2019,37.6858561,126.7640861
8158,경기도 일산동 960-6,일산동문(2),59,18700,2019,37.6858561,126.7640861
8159,경기도 일산동 960-6,일산동문(2),84,24980,2019,37.6858561,126.7640861
8160,경기도 일산동 960-6,일산동문(2),134,32600,2019,37.6858561,126.7640861
8161,경기도 일산동 973-31,일산동문(3),58,19500,2019,37.6864920,126.7630286
8162,경기도 일산동 973-31,일산동문(3),84,25700,2019,37.6864920,126.7630286
8163,경기도 장항동 1753,킨텍스원시티1블럭,84,84577,2019,37.6639635,126.7495002
8164,경기도 장항동 1761,킨텍스원시티2블럭,84,95000,2019,37.6626977,126.7481137
8165,경기도 장항동 1762,킨텍스원시티3블럭,84,94500,2019,37.6614594,126.7495846
8166,경기도 장항동 1784,힐스테이트킨텍스레이크뷰,84,74333,2019,37.6602819,126.7574948
8167,경기도 장항동 875,호수마을(럭키),99,56750,2019,37.6494341,126.7741744
8168,경기도 장항동 875,호수마을(럭키),134,60071,2019,37.6494341,126.7741744
8169,경기도 장항동 875,호수마을(럭키),162,85500,2019,37.6494341,126.7741744
8170,경기도 장항동 875,호수마을(롯데),99,51700,2019,37.6494341,126.7741744
8171,경기도 장항동 875,호수마을(롯데),134,70250,2019,37.6494341,126.7741744
8172,경기도 장항동 875,호수마을(롯데),162,86050,2019,37.6494341,126.7741744
8173,경기도 장항동 877,호수마을(삼환),132,59555,2019,37.6470724,126.7760411
8174,경기도 장항동 877,호수마을(유원),101,52950,2019,37.6470724,126.7760411
8175,경기도 장항동 877,호수마을(유원),132,62500,2019,37.6470724,126.7760411
8176,경기도 장항동 877,호수마을(유원),157,61500,2019,37.6470724,126.7760411
8177,경기도 장항동 881,호수마을(현대),59,30747,2019,37.6483194,126.7778898
8178,경기도 장항동 881,호수마을(현대),70,39321,2019,37.6483194,126.7778898
8179,경기도 장항동 881,호수마을(현대),84,48332,2019,37.6483194,126.7778898
8180,경기도 장항동 883,호수마을(청구),49,30516,2019,37.6502778,126.7761815
8181,경기도 장항동 883,호수마을(청구),67,42950,2019,37.6502778,126.7761815
8182,경기도 장항동 883,호수마을(청구),84,50800,2019,37.6502778,126.7761815
8183,경기도 장항동 902,호수마을(대우),54,24825,2019,37.6489040,126.7793735
8184,경기도 장항동 902,호수마을(대우),70,31533,2019,37.6489040,126.7793735
8185,경기도 장항동 902,호수마을(대우),84,38133,2019,37.6489040,126.7793735
8186,경기도 주교동 16-4,산장,54,17675,2019,37.6655892,126.8375251
8187,경기도 주교동 16-4,산장,57,16840,2019,37.6655892,126.8375251
8188,경기도 주교동 1633,우인아크리움빌,84,26088,2019,37.6654099,126.8346526
8189,경기도 주교동 272-1,윤창,44,17500,2019,37.6610651,126.8303379
8190,경기도 주교동 273-1,예중파크뷰,84,23000,2019,37.6617448,126.8303480
8191,경기도 주교동 313-1,서초,59,15000,2019,37.6626686,126.8331595
8192,경기도 주교동 350-1,벽산,59,20716,2019,37.6646701,126.8327553
8193,경기도 주교동 350-1,벽산,84,24144,2019,37.6646701,126.8327553
8194,경기도 주교동 350-1,벽산,114,31350,2019,37.6646701,126.8327553
8195,경기도 주교동 552-1,은하,50,17500,2019,37.6649999,126.8375919
8196,경기도 주교동 552-1,은하,51,16100,2019,37.6649999,126.8375919
8197,경기도 주교동 554,대기(554),45,12600,2019,37.6639040,126.8396570
8198,경기도 주교동 554,대기(554),47,14006,2019,37.6639040,126.8396570
8199,경기도 주교동 554-1,영흥,38,12483,2019,37.6637232,126.8394792
8200,경기도 주교동 554-1,영흥,45,13200,2019,37.6637232,126.8394792
8201,경기도 주교동 554-1,영흥,48,13333,2019,37.6637232,126.8394792
8202,경기도 주교동 555,루미아트,84,27733,2019,37.6632578,126.8391269
8203,경기도 주교동 561-1,삼림(561-1),47,13737,2019,37.6651713,126.8358681
8204,경기도 주교동 563,미도,48,20100,2019,37.6645230,126.8357630
8205,경기도 주교동 563,미도,51,11850,2019,37.6645230,126.8357630
8206,경기도 주교동 563-4,장미3,47,14622,2019,37.6639905,126.8353475
8207,경기도 주교동 565,평화,65,17800,2019,37.6636721,126.8367388
8208,경기도 주교동 565,평화,68,16833,2019,37.6636721,126.8367388
8209,경기도 주교동 565,평화,75,18650,2019,37.6636721,126.8367388
8210,경기도 주교동 569-10,삼림(569-10),49,9950,2019,37.6617437,126.8372586
8211,경기도 주교동 569-9,우진(569-9),53,11800,2019,37.6614334,126.8370761
8212,경기도 주교동 570,임창(570),60,12500,2019,37.6622283,126.8370089
8213,경기도 주교동 570,임창(570),61,13300,2019,37.6622283,126.8370089
8214,경기도 주교동 570,임창(570),62,14800,2019,37.6622283,126.8370089
8215,경기도 주교동 572,신성(572),48,13000,2019,37.6628896,126.8359738
8216,경기도 주교동 580-11,동원(580-11),52,11500,2019,37.6608392,126.8346771
8217,경기도 주교동 585-21,거보플러스-4,35,5800,2019,37.6586381,126.8344722
8218,경기도 주교동 585-21,거보플러스-4,37,9400,2019,37.6586381,126.8344722
8219,경기도 주교동 596,동원(596),53,16000,2019,37.6597151,126.8311295
8220,경기도 주교동 596,동원(596),56,16266,2019,37.6597151,126.8311295
8221,경기도 주교동 602-15,신정베스트빌,48,11000,2019,37.6570042,126.8317200
8222,경기도 주교동 609-1,삼혜그린뷰,84,23500,2019,37.6557541,126.8341260
8223,경기도 주교동 609-2,우분투포레스트,39,21700,2019,37.6556125,126.8344072
8224,경기도 주교동 609-2,우분투포레스트,42,21800,2019,37.6556125,126.8344072
8225,경기도 주교동 609-2,우분투포레스트,44,23000,2019,37.6556125,126.8344072
8226,경기도 주교동 609-2,우분투포레스트,45,22140,2019,37.6556125,126.8344072
8227,경기도 주교동 615,대동피렌체주상복합,84,25100,2019,37.6574464,126.8365665
8228,경기도 주교동 616,장미2,58,9700,2019,37.6577532,126.8358381
8229,경기도 주교동 620-5,세창짜임,76,24225,2019,37.6576868,126.8370339
8230,경기도 주교동 620-5,세창짜임,84,28000,2019,37.6576868,126.8370339
8231,경기도 주교동 620-5,세창짜임,92,27400,2019,37.6576868,126.8370339
8232,경기도 주엽동 1,문촌마을(우성)1,50,19573,2019,37.6780275,126.7586296
8233,경기도 주엽동 1,문촌마을(우성)1,69,28076,2019,37.6780275,126.7586296
8234,경기도 주엽동 1,문촌마을(우성)1,84,34957,2019,37.6780275,126.7586296
8235,경기도 주엽동 101,강선마을(두산),59,32126,2019,37.6680040,126.7613188
8236,경기도 주엽동 101,강선마을(두산),69,40675,2019,37.6680040,126.7613188
8237,경기도 주엽동 101,강선마을(두산),84,59900,2019,37.6680040,126.7613188
8238,경기도 주엽동 117,문촌마을(뉴삼익),58,35810,2019,37.6690952,126.7587467
8239,경기도 주엽동 117,문촌마을(뉴삼익),67,44718,2019,37.6690952,126.7587467
8240,경기도 주엽동 117,문촌마을(뉴삼익),84,51110,2019,37.6690952,126.7587467
8241,경기도 주엽동 12,문촌마을(동아)8단지,59,26621,2019,37.6736096,126.7582661
8242,경기도 주엽동 12,문촌마을(동아)8단지,71,32690,2019,37.6736096,126.7582661
8243,경기도 주엽동 12,문촌마을(동아)8단지,84,41675,2019,37.6736096,126.7582661
8244,경기도 주엽동 120,문촌마을(신안),101,64000,2019,37.6674993,126.7574167
8245,경기도 주엽동 120,문촌마을(신안),117,68833,2019,37.6674993,126.7574167
8246,경기도 주엽동 120,문촌마을(신안),134,69080,2019,37.6674993,126.7574167
8247,경기도 주엽동 120,문촌마을(신안),172,85500,2019,37.6674993,126.7574167
8248,경기도 주엽동 126,문촌마을(신우),59,36750,2019,37.6697581,126.7529104
8249,경기도 주엽동 126,문촌마을(신우),73,42160,2019,37.6697581,126.7529104
8250,경기도 주엽동 126,문촌마을(신우),84,50550,2019,37.6697581,126.7529104
8251,경기도 주엽동 126,문촌마을(신우),99,53666,2019,37.6697581,126.7529104
8252,경기도 주엽동 126,문촌마을(신우),126,58736,2019,37.6697581,126.7529104
8253,경기도 주엽동 126,문촌마을(신우),150,66750,2019,37.6697581,126.7529104
8254,경기도 주엽동 128,문촌마을(대원),130,66300,2019,37.6686505,126.7548221
8255,경기도 주엽동 133,문촌마을(세경14),33,18166,2019,37.6713308,126.7540036
8256,경기도 주엽동 133,문촌마을(세경14),49,25457,2019,37.6713308,126.7540036
8257,경기도 주엽동 135,문촌마을부영,40,20101,2019,37.6705682,126.7560268
8258,경기도 주엽동 135,문촌마을부영,49,25100,2019,37.6705682,126.7560268
8259,경기도 주엽동 136,문촌마을(대우),58,25850,2019,37.6715046,126.7567855
